OTUID	M13Urin.140575	M64Urin.140764	M44Uric.140688	M12Aptr.140800	M41Kner.140735	F24Plmr.140433	M53Tong.140327	M42Glns.140719	F31Indl.140679	M33Fotl.140701	F21Aptl.140686	F32Mout.140603	M22Mout.140541	F32Knel.140324	F12Navl.140828	F34Tong.140848	Phylum	Class	Order	Family 	Genus				
238919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Promicromonosporaceae
319273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Saprospiraceae
73843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae
89921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pasteurellales	f__Pasteurellaceae
105617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Streptomycetaceae
194202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
171696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae
190345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Pseudomonadaceae
247772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__MC47	f__
250650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Cyanobacteria	c__	o__Oscillatoriales	f__
257862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Flexibacteraceae
300734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Bifidobacteriales	f__Bifidobacteriaceae
161828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
16202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae
167664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
220551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__
244127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Myxococcales	f__
24568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Kineosporiaceae
280502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Tenericutes	c__Mollicutes	o__Mycoplasmatales	f__Mycoplasmataceae
326464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Streptococcaceae
534067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__
555741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Flexibacteraceae
591509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae
82429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Nocardiaceae
96649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Nocardioidaceae
155433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Rhodocyclales	f__
255020	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
578714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae
138266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae
20534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae
266771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae
297928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae
584580	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae
151990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Acidobacteria	c__iii1-8	o__	f__
215343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__	f__
148090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
471203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Nocardiopsaceae
180355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
369436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae
10189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae
110291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae
11057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae
279065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__	f__
324236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
525931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Acidobacteria	c__Solibacteres	o__Solibacterales	f__Solibacteraceae
102175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae
173557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__
173917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
200245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Solirubrobacterales	f__
208316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Alcaligenaceae
221734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__
238017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__SC3	c__	o__	f__
269476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
341814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
361471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__0319-7L14	f__
47316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae
553473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Verrucomicrobia	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Verrucomicrobiaceae
561219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
63343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Rhodospirillaceae
84103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Phyllobacteriaceae
91512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__TM7	c__TM7-1	o__	f__
93521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae
225849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Acidimicrobiales	f__
104888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Neisseriales	f__Neisseriaceae
14163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXIII.IncertaeSedis
155988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae
223206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae
317737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae
547824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae
251317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
332271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Acidimicrobiales	f__CL500-29
542714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Planococcaceae
544441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Chloroflexi	c__SOGA31	o__	f__
581532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Deltaproteobacteria	o__Syntrophobacterales	f__Syntrophobacteraceae
107687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Porphyromonadaceae
115104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
209467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Acidobacteria	c__iii1-8	o__	f__
353085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
389987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
392770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Flexibacteraceae
570107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__
408773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
8265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
90161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Caulobacteraceae
217968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae
367060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__
404318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae
592605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__
38733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Cyanobacteria	c__	o__	f__
584366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__MC47	f__
190171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Ruminococcaceae
580493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__
131209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Microbacteriaceae
490143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
594152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae
154041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__
16219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae
224427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
243360	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__
288611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
312461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__
342110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
101366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae
109333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae
127458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Cellulomonadaceae
142330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__
143187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Flexibacteraceae
224543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae
250428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Flavobacteria	o__Flavobacteriales	f__Flavobacteriaceae
27896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Corynebacteriaceae
342959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae
501498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__
541511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__Flexibacteraceae
548603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Methylobacteriaceae
584598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae
70330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae
367488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Staphylococcaceae
258148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
334453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Lachnospiraceae
555204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae
6255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae
136657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__
103561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Promicromonosporaceae
168937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Oceanospirillales	f__Pseudomonadaceae
280233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Acidobacteria	c__	o__	f__
554674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae
145455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Legionellales	f__Legionellaceae
150508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae
160732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Thermi	c__Deinococci	o__Deinococcales	f__Deinococcaceae
190564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae
240314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Micrococcaceae
277985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacteriales	f__Enterobacteriaceae
286030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Nocardioidaceae
575419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae
194641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
229145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
73559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae
276010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae
106470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae
130322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Lactobacillales	f__Leuconostocaceae
204097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Acidobacteria	c__Acidobacteria(class)	o__Acidobacteriales	f__
100899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Xanthobacteraceae
328654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Acidimicrobiales	f__
363617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__
573932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Spirochaetes	c__Spirochaetes(class)	o__Spirochaetales	f__Spirochaetaceae
439457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__	f__
128336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Coriobacteriales	f__Coriobacteriaceae
130750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Veillonellaceae
245050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Bacteroidia	o__Bacteroidales	f__Prevotellaceae
469663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Coriobacteriales	f__Coriobacteriaceae
351745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__TM7	c__TM7-3	o__EW055	f__
3544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Cyanobacteria	c__	o__	f__
594084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Coriobacteriales	f__Coriobacteriaceae
155202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Bacilli	o__Bacillales	f__Bacillaceae
167052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Cyanobacteria	c__S15B-MN24	o__	f__
26693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae
42289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Bacteroidetes	c__Sphingobacteria	o__Sphingobacteriales	f__
443805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__ClostridialesFamilyXI.IncertaeSedis
91725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Cyanobacteria	c__	o__	f__
108447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rickettsiales	f__Rickettsiaceae
160578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae
22665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__
247242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Actinobacteria	c__Actinobacteria(class)	o__Actinomycetales	f__Streptomycetaceae
265043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhizobiales	f__Hyphomicrobiaceae
296403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria	p__Firmicutes	c__Clostridia	o__Clostridiales	f__Clostridiaceae
